Date,Score,Win,Type,Team1,Team2,OT,Team1_Score,Team2_Score,Avg_Win_Ratio,Similarity_Score
2022-12-16,Loss110 -130,0,0,1610612757,1610612742,0,110.0,130.0,0.2926829268292683,0.6774193548387097
2022-12-17,Win107- 95,1,0,1610612757,1610612745,0,107.0,95.0,0.2926829268292683,0.8064516129032258
2022-12-19,Loss121 -123,0,0,1610612757,1610612760,0,121.0,123.0,0.2926829268292683,0.967741935483871
2022-12-21,Loss98 -101,0,0,1610612757,1610612760,0,98.0,101.0,0.2926829268292683,0.9516129032258065
2022-12-23,Loss107 -120,0,1,1610612757,1610612743,0,107.0,120.0,0.2926829268292683,0.7903225806451613
2022-12-26,Win124- 113,1,0,1610612757,1610612766,0,124.0,113.0,0.2926829268292683,0.8225806451612903
2022-12-30,Loss112 -118,0,1,1610612757,1610612744,0,112.0,118.0,0.2926829268292683,0.9032258064516129
2023-01-02,Win135- 106,1,0,1610612757,1610612765,0,135.0,106.0,0.2926829268292683,0.532258064516129
2023-01-04,Loss106 -113,0,1,1610612757,1610612750,0,106.0,113.0,0.2926829268292683,0.8870967741935484
2023-01-06,Loss99 -108,0,0,1610612757,1610612754,0,99.0,108.0,0.2926829268292683,0.8548387096774194
2023-01-08,Loss105 -117,0,0,1610612757,1610612761,0,105.0,117.0,0.2926829268292683,0.8064516129032258
2023-01-10,Loss106 -109,0,0,1610612757,1610612753,0,106.0,109.0,0.2926829268292683,0.9516129032258065
2023-01-12,Loss113 -119,0,1,1610612757,1610612739,0,113.0,119.0,0.2926829268292683,0.9032258064516129
2023-01-14,Win136- 119,1,0,1610612757,1610612742,0,136.0,119.0,0.2926829268292683,0.7258064516129032
2023-01-15,Win140- 123,1,0,1610612757,1610612742,0,140.0,123.0,0.2926829268292683,0.7258064516129032
2023-01-17,Loss113 -122,0,1,1610612757,1610612743,0,113.0,122.0,0.2926829268292683,0.8548387096774194
2023-01-19,Loss95 -105,0,1,1610612757,1610612755,0,95.0,105.0,0.2926829268292683,0.8387096774193549
2023-01-22,Loss112 -121,0,1,1610612757,1610612747,0,112.0,121.0,0.2926829268292683,0.8548387096774194
2023-01-23,Win147- 127,1,0,1610612757,1610612759,0,147.0,127.0,0.2926829268292683,0.6774193548387097
2023-01-25,Win134- 124,1,0,1610612757,1610612762,0,134.0,124.0,0.2926829268292683,0.8387096774193549
2023-01-28,Loss105 -123,0,0,1610612757,1610612761,0,105.0,123.0,0.2926829268292683,0.7096774193548387
2023-01-30,Win129- 125,1,1,1610612757,1610612737,0,129.0,125.0,0.2926829268292683,0.935483870967742
2023-02-01,Win122- 112,1,1,1610612757,1610612763,0,122.0,112.0,0.2926829268292683,0.8387096774193549
2023-02-03,Win124- 116,1,0,1610612757,1610612764,0,124.0,116.0,0.2926829268292683,0.8709677419354839
2023-02-04,Loss121 -129,0,0,1610612757,1610612741,0,121.0,129.0,0.2926829268292683,0.8709677419354839
2023-02-06,Loss108 -127,0,1,1610612757,1610612749,0,108.0,127.0,0.2926829268292683,0.6935483870967742
2023-02-08,Win125- 122,1,1,1610612757,1610612744,0,125.0,122.0,0.2926829268292683,0.9516129032258065
2023-02-10,Loss129 -138,0,0,1610612757,1610612760,0,129.0,138.0,0.2926829268292683,0.8548387096774194
2023-02-13,Win127- 115,1,1,1610612757,1610612747,0,127.0,115.0,0.2926829268292683,0.8064516129032258
2023-02-14,Loss101 -126,0,0,1610612757,1610612764,0,101.0,126.0,0.2926829268292683,0.5967741935483871
2023-02-23,Loss116 -133,0,1,1610612757,1610612758,0,116.0,133.0,0.2926829268292683,0.7258064516129032
2023-02-26,Win131- 114,1,0,1610612757,1610612745,0,131.0,114.0,0.2926829268292683,0.7258064516129032
2023-02-28,Loss105 -123,0,1,1610612757,1610612744,0,105.0,123.0,0.2926829268292683,0.7096774193548387
2023-03-01,Loss110 -121,0,0,1610612757,1610612740,0,110.0,121.0,0.2926829268292683,0.8225806451612903
2023-03-03,Loss111 -129,0,1,1610612757,1610612737,0,111.0,129.0,0.2926829268292683,0.7096774193548387
2023-03-05,Win122- 119,1,0,1610612757,1610612753,0,122.0,119.0,0.2926829268292683,0.9516129032258065
2023-03-06,Win110- 104,1,0,1610612757,1610612765,0,110.0,104.0,0.2926829268292683,0.9032258064516129
2023-03-08,Loss93 -115,0,1,1610612757,1610612738,0,93.0,115.0,0.2926829268292683,0.6451612903225806
2023-03-10,Loss119 -120,0,1,1610612757,1610612755,0,119.0,120.0,0.2926829268292683,0.9838709677419355
2023-03-12,Loss110 -127,0,0,1610612757,1610612740,0,110.0,127.0,0.2926829268292683,0.7258064516129032
2023-03-14,Loss107 -123,0,1,1610612757,1610612752,0,107.0,123.0,0.2926829268292683,0.7419354838709677
2023-03-17,Loss112 -126,0,1,1610612757,1610612738,0,112.0,126.0,0.2926829268292683,0.7741935483870968
2023-03-19,Loss102 -117,0,1,1610612757,1610612746,0,102.0,117.0,0.2926829268292683,0.7580645161290323
2023-03-22,Win127- 115,1,0,1610612757,1610612762,0,127.0,115.0,0.2926829268292683,0.8064516129032258
2023-03-24,Loss96 -124,0,0,1610612757,1610612741,0,96.0,124.0,0.2926829268292683,0.5483870967741935
2023-03-26,Loss112 -118,0,0,1610612757,1610612760,0,112.0,118.0,0.2926829268292683,0.9032258064516129
2023-03-27,Loss90 -124,0,0,1610612757,1610612740,0,90.0,124.0,0.2926829268292683,0.4516129032258065
2023-03-29,Loss80 -120,0,1,1610612757,1610612758,0,80.0,120.0,0.2926829268292683,0.3548387096774194
2023-03-31,Loss114 -138,0,1,1610612757,1610612758,0,114.0,138.0,0.2926829268292683,0.6129032258064516
2023-04-02,Win107- 105,1,1,1610612757,1610612750,0,107.0,105.0,0.2926829268292683,0.967741935483871
2023-04-04,Loss109 -119,0,1,1610612757,1610612763,0,109.0,119.0,0.2926829268292683,0.8387096774193549
2023-04-06,Loss127 -129,0,0,1610612757,1610612759,0,127.0,129.0,0.2926829268292683,0.967741935483871
2023-04-08,Loss125 -136,0,1,1610612757,1610612746,0,125.0,136.0,0.2926829268292683,0.8225806451612903
2023-04-09,Loss101 -157,0,1,1610612757,1610612744,0,101.0,157.0,0.2926829268292683,0.09677419354838712
2023-10-25,Loss111 -123,0,0,1610612757,1610612746,0,111.0,123.0,0.2926829268292683,0.8064516129032258
2023-10-27,Loss97 -102,0,0,1610612757,1610612753,0,97.0,102.0,0.2926829268292683,0.9193548387096774
2023-10-29,Loss98 -126,0,0,1610612757,1610612755,0,98.0,126.0,0.2926829268292683,0.5483870967741935
2023-10-30,Win99- 91,1,0,1610612757,1610612761,0,99.0,91.0,0.2926829268292683,0.8709677419354839
2023-11-01,Win110- 101,1,0,1610612757,1610612765,0,110.0,101.0,0.2926829268292683,0.8548387096774194
2023-11-03,Win115- 113,1,0,1610612757,1610612763,1,115.0,113.0,0.2926829268292683,0.967741935483871
2023-11-05,Loss100 -112,0,0,1610612757,1610612763,0,100.0,112.0,0.2926829268292683,0.8064516129032258
2023-11-08,Loss118 -121,0,0,1610612757,1610612758,1,118.0,121.0,0.2926829268292683,0.9516129032258065
2023-11-12,Loss110 -116,0,0,1610612757,1610612747,0,110.0,116.0,0.2926829268292683,0.9032258064516129
2023-11-14,Loss99 -115,0,0,1610612757,1610612762,0,99.0,115.0,0.2926829268292683,0.7419354838709677
2023-11-15,Loss95 -109,0,0,1610612757,1610612739,0,95.0,109.0,0.2926829268292683,0.7741935483870968
2023-11-17,Loss95 -107,0,0,1610612757,1610612747,0,95.0,107.0,0.2926829268292683,0.8064516129032258
2023-11-19,Loss91 -134,0,0,1610612757,1610612760,0,91.0,134.0,0.2926829268292683,0.30645161290322576
2023-11-21,Loss107 -120,0,0,1610612757,1610612756,0,107.0,120.0,0.2926829268292683,0.7903225806451613
2023-11-22,Win121- 105,1,0,1610612757,1610612762,0,121.0,105.0,0.2926829268292683,0.7419354838709677
2023-11-26,Loss102 -108,0,0,1610612757,1610612749,0,102.0,108.0,0.2926829268292683,0.9032258064516129
2023-11-27,Win114- 110,1,0,1610612757,1610612754,0,114.0,110.0,0.2926829268292683,0.935483870967742
2023-11-30,Win103- 95,1,0,1610612757,1610612739,0,103.0,95.0,0.2926829268292683,0.8709677419354839
2023-12-02,Loss113 -118,0,0,1610612757,1610612762,1,113.0,118.0,0.2926829268292683,0.9193548387096774
2023-12-06,Loss106 -110,0,0,1610612757,1610612744,0,106.0,110.0,0.2926829268292683,0.935483870967742
2023-12-08,Loss112 -125,0,0,1610612757,1610612742,0,112.0,125.0,0.2926829268292683,0.7903225806451613
2023-12-11,Loss127 -132,0,0,1610612757,1610612746,0,127.0,132.0,0.2926829268292683,0.9193548387096774
2023-12-14,Loss114 -122,0,0,1610612757,1610612762,0,114.0,122.0,0.2926829268292683,0.8709677419354839
2023-12-16,Loss120 -131,0,0,1610612757,1610612742,0,120.0,131.0,0.2926829268292683,0.8225806451612903
2023-12-17,Loss114 -118,0,0,1610612757,1610612744,0,114.0,118.0,0.2926829268292683,0.935483870967742
2023-12-19,Win109- 104,1,0,1610612757,1610612756,0,109.0,104.0,0.2926829268292683,0.9193548387096774
2023-12-21,Loss117 -118,0,0,1610612757,1610612764,0,117.0,118.0,0.2926829268292683,0.9838709677419355
2023-12-23,Loss106 -126,0,0,1610612757,1610612744,0,106.0,126.0,0.2926829268292683,0.6774193548387097
2023-12-26,Win130- 113,1,0,1610612757,1610612758,0,130.0,113.0,0.2926829268292683,0.7258064516129032
2023-12-28,Loss105 -118,0,0,1610612757,1610612759,0,105.0,118.0,0.2926829268292683,0.7903225806451613
2023-12-29,Win134- 128,1,0,1610612757,1610612759,0,134.0,128.0,0.2926829268292683,0.9032258064516129
2024-01-01,Loss88 -109,0,0,1610612757,1610612756,0,88.0,109.0,0.2926829268292683,0.6612903225806452
2024-01-03,Loss97 -126,0,0,1610612757,1610612742,0,97.0,126.0,0.2926829268292683,0.532258064516129
2024-01-05,Loss103 -139,0,0,1610612757,1610612742,0,103.0,139.0,0.2926829268292683,0.4193548387096774
2024-01-07,Win134- 127,1,0,1610612757,1610612751,1,134.0,127.0,0.2926829268292683,0.8870967741935484
2024-01-09,Loss84 -112,0,0,1610612757,1610612752,0,84.0,112.0,0.2926829268292683,0.5483870967741935
2024-01-11,Loss77 -139,0,0,1610612757,1610612760,0,77.0,139.0,0.2926829268292683,0.0
2024-01-12,Loss93 -116,0,0,1610612757,1610612750,0,93.0,116.0,0.2926829268292683,0.6290322580645161
2024-01-14,Loss116 -127,0,0,1610612757,1610612756,0,116.0,127.0,0.2926829268292683,0.8225806451612903
2024-01-17,Win105- 103,1,0,1610612757,1610612751,0,105.0,103.0,0.2926829268292683,0.967741935483871
2024-01-19,Win118- 115,1,0,1610612757,1610612754,0,118.0,115.0,0.2926829268292683,0.9516129032258065
2024-01-21,Loss110 -134,0,0,1610612757,1610612747,0,110.0,134.0,0.2926829268292683,0.6129032258064516
2024-01-23,Loss109 -111,0,0,1610612757,1610612760,0,109.0,111.0,0.2926829268292683,0.967741935483871
2024-01-24,Win137- 131,1,0,1610612757,1610612745,1,137.0,131.0,0.2926829268292683,0.9032258064516129
2024-01-26,Loss100 -116,0,0,1610612757,1610612759,0,100.0,116.0,0.2926829268292683,0.7419354838709677
2024-01-28,Loss96 -104,0,0,1610612757,1610612741,0,96.0,104.0,0.2926829268292683,0.8709677419354839
2024-01-29,Win130- 104,1,0,1610612757,1610612755,0,130.0,104.0,0.2926829268292683,0.5806451612903225
2024-01-31,Win119- 116,1,0,1610612757,1610612749,0,119.0,116.0,0.2926829268292683,0.9516129032258065
2024-02-02,Loss108 -120,0,0,1610612757,1610612743,0,108.0,120.0,0.2926829268292683,0.8064516129032258
2024-02-04,Loss103 -112,0,0,1610612757,1610612743,0,103.0,112.0,0.2926829268292683,0.8548387096774194
2024-02-08,Loss122 -128,0,0,1610612757,1610612765,1,122.0,128.0,0.2926829268292683,0.9032258064516129
2024-02-10,Loss84 -93,0,0,1610612757,1610612740,0,84.0,93.0,0.2926829268292683,0.8548387096774194
2024-02-13,Loss109 -121,0,0,1610612757,1610612750,0,109.0,121.0,0.2926829268292683,0.8064516129032258
2024-02-15,Loss91 -128,0,0,1610612757,1610612750,0,91.0,128.0,0.2926829268292683,0.4032258064516129
2024-02-23,Loss112 -127,0,0,1610612757,1610612743,0,112.0,127.0,0.2926829268292683,0.7580645161290323
2024-02-25,Loss80 -93,0,0,1610612757,1610612766,0,80.0,93.0,0.2926829268292683,0.7903225806451613
2024-02-27,,0,0,1610612757,1610612748,0,0.0,0.0,0.2926829268292683,1.0
2024-03-01,,0,0,1610612757,1610612763,0,0.0,0.0,0.2926829268292683,1.0
2024-03-02,,0,0,1610612757,1610612763,0,0.0,0.0,0.2926829268292683,1.0
2024-03-04,,0,0,1610612757,1610612750,0,0.0,0.0,0.2926829268292683,1.0
2024-03-06,,0,0,1610612757,1610612760,0,0.0,0.0,0.2926829268292683,1.0
2024-03-08,,0,0,1610612757,1610612745,0,0.0,0.0,0.2926829268292683,1.0
2024-03-09,,0,0,1610612757,1610612761,0,0.0,0.0,0.2926829268292683,1.0
2024-03-11,,0,0,1610612757,1610612738,0,0.0,0.0,0.2926829268292683,1.0
2024-03-13,,0,0,1610612757,1610612737,0,0.0,0.0,0.2926829268292683,1.0
2024-03-14,,0,0,1610612757,1610612752,0,0.0,0.0,0.2926829268292683,1.0
2024-03-16,,0,0,1610612757,1610612740,0,0.0,0.0,0.2926829268292683,1.0
2024-03-18,,0,0,1610612757,1610612741,0,0.0,0.0,0.2926829268292683,1.0
2024-03-20,,0,0,1610612757,1610612746,0,0.0,0.0,0.2926829268292683,1.0
2024-03-22,,0,0,1610612757,1610612746,0,0.0,0.0,0.2926829268292683,1.0
2024-03-23,,0,0,1610612757,1610612743,0,0.0,0.0,0.2926829268292683,1.0
2024-03-25,,0,0,1610612757,1610612745,0,0.0,0.0,0.2926829268292683,1.0
2024-03-27,,0,0,1610612757,1610612737,0,0.0,0.0,0.2926829268292683,1.0
2024-03-29,,0,0,1610612757,1610612748,0,0.0,0.0,0.2926829268292683,1.0
2024-04-01,,0,0,1610612757,1610612753,0,0.0,0.0,0.2926829268292683,1.0
2024-04-03,,0,0,1610612757,1610612766,0,0.0,0.0,0.2926829268292683,1.0
2024-04-05,,0,0,1610612757,1610612764,0,0.0,0.0,0.2926829268292683,1.0
2024-04-07,,0,0,1610612757,1610612738,0,0.0,0.0,0.2926829268292683,1.0
2024-04-09,,0,0,1610612757,1610612740,0,0.0,0.0,0.2926829268292683,1.0
2024-04-11,,0,0,1610612757,1610612744,0,0.0,0.0,0.2926829268292683,1.0
2024-04-12,,0,0,1610612757,1610612745,0,0.0,0.0,0.2926829268292683,1.0
2024-04-14,,0,0,1610612757,1610612758,0,0.0,0.0,0.2926829268292683,1.0
2022-10-19,Loss108 -115,0,0,1610612758,1610612757,0,108.0,115.0,0.49122807017543857,0.8870967741935484
2022-10-22,Loss109 -111,0,1,1610612758,1610612746,0,109.0,111.0,0.49122807017543857,0.967741935483871
2022-10-23,Loss125 -130,0,1,1610612758,1610612744,0,125.0,130.0,0.49122807017543857,0.9193548387096774
2022-10-27,Loss110 -125,0,1,1610612758,1610612763,0,110.0,125.0,0.49122807017543857,0.7580645161290323
2022-10-29,Win119- 113,1,1,1610612758,1610612748,0,119.0,113.0,0.49122807017543857,0.9032258064516129
2022-10-31,Win115- 108,1,0,1610612758,1610612766,0,115.0,108.0,0.49122807017543857,0.8870967741935484
2022-11-02,Loss107 -110,0,1,1610612758,1610612748,0,107.0,110.0,0.49122807017543857,0.9516129032258065
2022-11-05,Win126- 123,1,0,1610612758,1610612753,1,126.0,123.0,0.49122807017543857,0.9516129032258065
2022-11-07,Loss113 -116,0,1,1610612758,1610612744,0,113.0,116.0,0.49122807017543857,0.9516129032258065
2022-11-09,Win127- 120,1,1,1610612758,1610612739,0,127.0,120.0,0.49122807017543857,0.8870967741935484
2022-11-11,Win120- 114,1,1,1610612758,1610612747,0,120.0,114.0,0.49122807017543857,0.9032258064516129
2022-11-13,Win122- 115,1,1,1610612758,1610612744,0,122.0,115.0,0.49122807017543857,0.8870967741935484
2022-11-15,Win153- 121,1,1,1610612758,1610612751,0,153.0,121.0,0.49122807017543857,0.4838709677419355
2022-11-17,Win130- 112,1,0,1610612758,1610612759,0,130.0,112.0,0.49122807017543857,0.7096774193548387
2022-11-20,Win137- 129,1,0,1610612758,1610612765,0,137.0,129.0,0.49122807017543857,0.8709677419354839
2022-11-22,Win113- 109,1,1,1610612758,1610612763,0,113.0,109.0,0.49122807017543857,0.935483870967742
2022-11-23,Loss106 -115,0,1,1610612758,1610612737,0,106.0,115.0,0.49122807017543857,0.8548387096774194
2022-11-25,Loss104 -122,0,1,1610612758,1610612738,0,104.0,122.0,0.49122807017543857,0.7096774193548387
2022-11-28,Loss117 -122,0,1,1610612758,1610612756,0,117.0,122.0,0.49122807017543857,0.9193548387096774
2022-11-30,Win137- 114,1,0,1610612758,1610612754,0,137.0,114.0,0.49122807017543857,0.6290322580645161
2022-12-03,Win123- 96,1,1,1610612758,1610612746,0,123.0,96.0,0.49122807017543857,0.564516129032258
2022-12-04,Win110- 101,1,0,1610612758,1610612741,0,110.0,101.0,0.49122807017543857,0.8548387096774194
2022-12-07,Loss113 -126,0,1,1610612758,1610612749,0,113.0,126.0,0.49122807017543857,0.7903225806451613
2022-12-09,Win106- 95,1,1,1610612758,1610612739,0,106.0,95.0,0.49122807017543857,0.8225806451612903
2022-12-11,Loss99 -112,0,1,1610612758,1610612752,0,99.0,112.0,0.49122807017543857,0.7903225806451613
2022-12-13,Loss103 -123,0,1,1610612758,1610612755,0,103.0,123.0,0.49122807017543857,0.6774193548387097
2022-12-14,Win124- 123,1,0,1610612758,1610612761,0,124.0,123.0,0.49122807017543857,0.9838709677419355
2022-12-16,Win122- 113,1,0,1610612758,1610612765,0,122.0,113.0,0.49122807017543857,0.8548387096774194
2022-12-19,Loss119 -125,0,0,1610612758,1610612766,0,119.0,125.0,0.49122807017543857,0.9032258064516129
2022-12-21,Win134- 120,1,1,1610612758,1610612747,0,134.0,120.0,0.49122807017543857,0.7741935483870968
2022-12-23,Loss111 -125,0,0,1610612758,1610612764,0,111.0,125.0,0.49122807017543857,0.7741935483870968
2022-12-27,Loss106 -113,0,1,1610612758,1610612743,0,106.0,113.0,0.49122807017543857,0.8870967741935484
2022-12-28,Win127- 126,1,1,1610612758,1610612743,0,127.0,126.0,0.49122807017543857,0.9838709677419355
2022-12-30,Win126- 125,1,0,1610612758,1610612762,0,126.0,125.0,0.49122807017543857,0.9838709677419355
2023-01-01,Loss108 -118,0,1,1610612758,1610612763,0,108.0,118.0,0.49122807017543857,0.8387096774193549
2023-01-03,Win117- 115,1,0,1610612758,1610612762,0,117.0,115.0,0.49122807017543857,0.967741935483871
2023-01-04,Loss117 -120,0,1,1610612758,1610612737,0,117.0,120.0,0.49122807017543857,0.9516129032258065
2023-01-07,Loss134 -136,0,1,1610612758,1610612747,0,134.0,136.0,0.49122807017543857,0.967741935483871
2023-01-09,Win136- 111,1,0,1610612758,1610612753,0,136.0,111.0,0.49122807017543857,0.5967741935483871
2023-01-11,Win135- 115,1,0,1610612758,1610612745,0,135.0,115.0,0.49122807017543857,0.6774193548387097
2023-01-13,Win139- 114,1,0,1610612758,1610612745,0,139.0,114.0,0.49122807017543857,0.5967741935483871
2023-01-15,Win132- 119,1,0,1610612758,1610612759,0,132.0,119.0,0.49122807017543857,0.7903225806451613
2023-01-18,Win116- 111,1,1,1610612758,1610612747,0,116.0,111.0,0.49122807017543857,0.9193548387096774
2023-01-20,Win118- 113,1,0,1610612758,1610612760,0,118.0,113.0,0.49122807017543857,0.9193548387096774
2023-01-21,Loss127 -129,0,1,1610612758,1610612755,0,127.0,129.0,0.49122807017543857,0.967741935483871
2023-01-23,Win133- 100,1,1,1610612758,1610612763,0,133.0,100.0,0.49122807017543857,0.467741935483871
2023-01-25,Loss95 -113,0,0,1610612758,1610612761,0,95.0,113.0,0.49122807017543857,0.7096774193548387
2023-01-28,Loss110 -117,0,1,1610612758,1610612750,0,110.0,117.0,0.49122807017543857,0.8870967741935484
2023-01-30,Win118- 111,1,1,1610612758,1610612750,1,118.0,111.0,0.49122807017543857,0.8870967741935484
2023-02-01,Win119- 109,1,0,1610612758,1610612759,0,119.0,109.0,0.49122807017543857,0.8387096774193549
2023-02-03,Loss104 -107,0,0,1610612758,1610612754,0,104.0,107.0,0.49122807017543857,0.9516129032258065
2023-02-05,Loss104 -136,0,0,1610612758,1610612740,0,104.0,136.0,0.49122807017543857,0.4838709677419355
2023-02-06,Win140- 120,1,0,1610612758,1610612745,0,140.0,120.0,0.49122807017543857,0.6774193548387097
2023-02-08,Win130- 128,1,0,1610612758,1610612745,0,130.0,128.0,0.49122807017543857,0.967741935483871
2023-02-10,Loss114 -122,0,0,1610612758,1610612742,0,114.0,122.0,0.49122807017543857,0.8709677419354839
2023-02-11,Win133- 128,1,0,1610612758,1610612742,1,133.0,128.0,0.49122807017543857,0.9193548387096774
2023-02-14,Loss109 -120,0,1,1610612758,1610612756,0,109.0,120.0,0.49122807017543857,0.8225806451612903
2023-02-23,Win133- 116,1,0,1610612758,1610612757,0,133.0,116.0,0.49122807017543857,0.7258064516129032
2023-02-24,Win176- 175,1,1,1610612758,1610612746,1,176.0,175.0,0.49122807017543857,0.9838709677419355
2023-02-26,Win124- 115,1,0,1610612758,1610612760,0,124.0,115.0,0.49122807017543857,0.8548387096774194
2023-02-28,Win123- 117,1,0,1610612758,1610612760,0,123.0,117.0,0.49122807017543857,0.9032258064516129
2023-03-03,Win128- 127,1,1,1610612758,1610612746,0,128.0,127.0,0.49122807017543857,0.9838709677419355
2023-03-04,Loss134 -138,0,1,1610612758,1610612750,0,134.0,138.0,0.49122807017543857,0.935483870967742
2023-03-06,Win123- 108,1,0,1610612758,1610612740,0,123.0,108.0,0.49122807017543857,0.7580645161290323
2023-03-09,Win122- 117,1,1,1610612758,1610612752,0,122.0,117.0,0.49122807017543857,0.9193548387096774
2023-03-11,Win128- 119,1,1,1610612758,1610612756,0,128.0,119.0,0.49122807017543857,0.8548387096774194
2023-03-13,Loss124 -133,0,1,1610612758,1610612749,0,124.0,133.0,0.49122807017543857,0.8548387096774194
